,customer_id,customer_country
1372,10661,Unitaed Arab Emirates
1373,17381,Unitaed Arab Emirates
1374,31958,canada
1375,19614,United States
1376,15871,United States
1377,10579,canada
1378,34837,germany
1379,46993,Unitaed Arab Emirates
1380,23470,Unitaed Arab Emirates
1381,23079,Unitaed Arab Emirates
1382,25650,Unitaed Arab Emirates
1383,32318,australia
1384,23854,australia
1385,12136,india
1386,15063,australia
1387,35081,australia
1388,33681,Unitaed Arab Emirates
1389,26590,australia
1390,45898,Unitaed Arab Emirates
1391,25455,United States
1392,28238,germany
1393,48032,australia
1394,28044,australia
1395,37157,india
1396,25712,canada
1397,14979,germany
1398,47814,india
1399,18476,australia
1400,43486,germany
1401,26641,germany
1402,40711,germany
1403,28981,india
1404,37870,United Kingdom
1405,33182,United States
1406,31001,Unitaed Arab Emirates
1407,24065,Unitaed Arab Emirates
1408,39672,germany
1409,10887,germany
1410,33665,United Kingdom
1411,10744,United Kingdom
1412,33620,canada
1413,29820,canada
1414,11704,United Kingdom
1415,14064,United Kingdom
1416,47994,Unitaed Arab Emirates
1417,20718,australia
1418,14214,Unitaed Arab Emirates
1419,35061,United States
1420,21502,australia
1421,47895,australia
1422,42137,Unitaed Arab Emirates
1423,20007,canada
1424,49305,United States
1425,38205,india
1426,41864,india
1427,37947,Unitaed Arab Emirates
1428,14963,United Kingdom
1429,32680,United Kingdom
1430,34486,germany
1431,41438,australia
1432,31246,canada
1433,13341,india
1434,17747,United Kingdom
1435,18448,canada
1436,20940,canada
1437,45330,United States
1438,25596,australia
1439,40627,canada
1440,28051,Unitaed Arab Emirates
1441,32698,australia
1442,16413,canada
1443,29032,United States
1444,15734,United States
1445,40786,australia
1446,27963,canada
1447,33999,germany
1448,26518,United Kingdom
1449,38407,germany
1450,39501,canada
1451,46888,United States
1452,45280,United States
1453,39045,United Kingdom
1454,36819,United Kingdom
1455,33231,canada
1456,34432,germany
1457,36745,india
1458,39443,Unitaed Arab Emirates
1459,44000,india
1460,40296,germany
1461,36485,Unitaed Arab Emirates
1462,15653,canada
1463,47926,germany
1464,14089,United Kingdom
1465,35194,United Kingdom
1466,47069,Unitaed Arab Emirates
1467,24747,germany
1468,37980,Unitaed Arab Emirates
1469,47071,canada
1470,37011,United States
1471,33933,United States
1472,14962,Unitaed Arab Emirates
1473,10857,canada
1474,38305,india
1475,49539,United Kingdom
1476,26403,india
1477,12420,Unitaed Arab Emirates
1478,21218,australia
1479,26450,germany
1480,40134,United States
1481,13133,Unitaed Arab Emirates
1482,43553,canada
1483,26135,United States
1484,13690,canada
1485,44315,india
1486,11562,australia
1487,14386,Unitaed Arab Emirates
1488,28561,United States
1489,43246,United Kingdom
1490,27031,Unitaed Arab Emirates
1491,10263,United Kingdom
1492,33486,Unitaed Arab Emirates
1493,46510,germany
1494,16646,india
1495,41903,United Kingdom
1496,21148,United Kingdom
1497,36137,Unitaed Arab Emirates
1498,47968,germany
1499,36012,australia
1500,25223,Unitaed Arab Emirates
1501,28389,germany
1502,24353,india
1503,35483,canada
1504,42897,canada
1505,30102,Unitaed Arab Emirates
1506,27198,United Kingdom
1507,38538,United Kingdom
1508,15849,United Kingdom
1509,37957,canada
1510,10014,United Kingdom
1511,23807,australia
1512,20229,United States
1513,13488,australia
1514,35282,india
1515,43470,United Kingdom
1516,16575,United Kingdom
1517,24272,United States
1518,32544,United Kingdom
1519,24368,Unitaed Arab Emirates
1520,49260,australia
1521,15499,United States
1522,28939,canada
1523,39317,australia
1524,21178,india
1525,13939,Unitaed Arab Emirates
1526,40601,australia
1527,35060,United Kingdom
1528,25706,germany
1529,13674,india
1530,37287,canada
1531,44421,india
1532,19154,germany
1533,33065,United States
1534,36406,india
1535,22034,india
1536,39477,Unitaed Arab Emirates
1537,39737,United Kingdom
1538,10815,United Kingdom
1539,49735,Unitaed Arab Emirates
1540,26938,United States
1541,45560,india
1542,32249,india
1543,48986,india
1544,49676,United Kingdom
1545,39496,india
1546,23460,australia
1547,22254,Unitaed Arab Emirates
1548,21957,United Kingdom
1549,47070,Unitaed Arab Emirates
1550,17852,Unitaed Arab Emirates
1551,11264,United Kingdom
1552,33203,United Kingdom
1553,20364,United States
1554,28688,canada
1555,37739,india
1556,46726,india
1557,48304,india
1558,38959,canada
1559,35814,germany
1560,26057,germany
1561,24973,Unitaed Arab Emirates
1562,28201,United States
1563,48088,canada
1564,34132,United States
1565,29195,india
1566,33738,india
1567,29938,india
1568,12418,United Kingdom
1569,47908,australia
1570,12988,australia
1571,43622,india
1572,45618,germany
1573,13379,United States
1574,40765,canada
1575,10193,australia
1576,36153,australia
1577,39004,United States
1578,35322,australia
1579,21279,india
1580,32016,australia
1581,25079,Unitaed Arab Emirates
1582,34725,australia
1583,17983,india
1584,32137,Unitaed Arab Emirates
1585,22057,United States
1586,31281,canada
1587,49737,Unitaed Arab Emirates
1588,31716,United Kingdom
1589,16534,United Kingdom
1590,48558,canada
1591,36965,australia
1592,27057,United States
1593,46469,United States
1594,27744,Unitaed Arab Emirates
1595,21258,india
1596,21809,canada
1597,13067,Unitaed Arab Emirates
1598,44212,germany
1599,22217,australia
1600,31871,australia
1601,15179,United States
1602,13353,germany
1603,33165,germany
1604,32444,australia
1605,25556,Unitaed Arab Emirates
1606,23011,United Kingdom
1607,28154,canada
1608,32294,australia
1609,22736,australia
1610,26578,United Kingdom
1611,23996,Unitaed Arab Emirates
1612,35150,australia
1613,37205,germany
1614,32298,United States
1615,40556,india
1616,47411,australia
1617,34964,australia
1618,23746,United States
1619,44520,United Kingdom
1620,43428,india
1621,31999,india
1622,45600,United Kingdom
1623,40361,canada
1624,18488,Unitaed Arab Emirates
1625,48381,australia
1626,26714,United Kingdom
1627,16777,india
1628,22041,canada
1629,23142,canada
1630,35860,Unitaed Arab Emirates
1631,19270,canada
1632,48169,United Kingdom
1633,23029,germany
1634,48881,United States
1635,44353,canada
1636,12940,germany
1637,24105,canada
1638,39062,australia
1639,39044,United States
1640,32789,india
1641,23218,australia
1642,27886,canada
1643,27129,canada
1644,45380,india
1645,11508,india
1646,11770,United States
1647,21971,india
1648,44729,india
1649,19787,United States
1650,13658,canada
1651,33361,india
1652,32993,india
1653,10465,United Kingdom
1654,28453,Unitaed Arab Emirates
1655,35808,australia
1656,23874,United Kingdom
1657,32947,india
1658,29432,United States
1659,14042,canada
1660,30523,india
1661,14202,Unitaed Arab Emirates
1662,48892,United Kingdom
1663,17773,Unitaed Arab Emirates
1664,27671,United Kingdom
1665,18301,United States
1666,39421,canada
1667,24574,canada
1668,42629,canada
1669,38999,canada
1670,43629,australia
1671,40108,australia
1672,18652,Unitaed Arab Emirates
1673,27488,india
1674,48142,australia
1675,27127,india
1676,28794,australia
1677,38368,canada
1678,14993,United Kingdom
1679,18634,United States
1680,11833,germany
1681,43653,Unitaed Arab Emirates
1682,25319,germany
1683,13604,Unitaed Arab Emirates
1684,15357,germany
1685,26257,australia
1686,38932,india
1687,29605,Unitaed Arab Emirates
1688,11596,United Kingdom
1689,40733,United Kingdom
1690,19757,United States
1691,19142,australia
1692,21106,germany
1693,28876,australia
1694,35917,canada
1695,41518,australia
1696,14333,australia
1697,43306,india
1698,45624,india
1699,38301,canada
1700,48321,United Kingdom
1701,25657,australia
1702,19926,australia
1703,38967,United Kingdom
1704,10013,Unitaed Arab Emirates
1705,14707,United Kingdom
1706,47258,United States
1707,34766,india
1708,15993,canada
1709,42164,germany
1710,40825,australia
1711,14102,United States
1712,11104,United Kingdom
1713,45580,Unitaed Arab Emirates
1714,48899,canada
1715,49396,australia
1716,35956,Unitaed Arab Emirates
1717,41651,germany
1718,27185,canada
1719,16428,canada
1720,25641,australia
1721,20313,canada
1722,14140,canada
1723,27936,australia
1724,12792,canada
1725,12723,germany
1726,31960,australia
1727,12022,United States
1728,46956,United Kingdom
1729,41041,United Kingdom
1730,37089,United States
1731,10603,United Kingdom
1732,17028,germany
1733,17150,United States
1734,34902,United Kingdom
1735,32346,germany
1736,12775,germany
1737,40518,india
1738,13639,Unitaed Arab Emirates
1739,35166,australia
1740,10850,United States
1741,17800,canada
1742,29292,Unitaed Arab Emirates
1743,40249,india
1744,31577,australia
1745,27928,Unitaed Arab Emirates
1746,40238,australia
1747,42001,canada
1748,28199,Unitaed Arab Emirates
1749,45044,australia
1750,11450,canada
1751,36623,United Kingdom
1752,39415,australia
1753,46312,canada
1754,47674,australia
1755,15848,United Kingdom
1756,34749,germany
1757,27506,canada
1758,20752,germany
1759,36618,Unitaed Arab Emirates
1760,17284,United Kingdom
1761,31736,United Kingdom
1762,28560,australia
1763,20613,United Kingdom
1764,25934,United States
1765,38907,Unitaed Arab Emirates
1766,24155,United Kingdom
1767,14837,canada
1768,49101,canada
1769,38348,india
1770,26674,australia
1771,33892,australia
1772,15593,United States
1773,32022,United Kingdom
1774,31554,Unitaed Arab Emirates
1775,29422,United States
1776,42294,germany
1777,45071,germany
1778,26692,United Kingdom
1779,28580,australia
1780,41773,india
1781,10461,United Kingdom
1782,14732,canada
1783,27029,canada
1784,32398,canada
1785,19588,india
1786,38450,Unitaed Arab Emirates
1787,42639,canada
1788,19762,australia
1789,28289,Unitaed Arab Emirates
1790,18040,canada
1791,22359,germany
1792,47666,canada
1793,13204,canada
1794,43897,United Kingdom
1795,41076,United Kingdom
1796,28181,germany
1797,28868,United States
1798,32607,india
1799,27072,United States
1800,32815,United Kingdom
1801,37586,United States
1802,38478,United Kingdom
1803,32385,canada
1804,38897,United States
1805,40028,Unitaed Arab Emirates
1806,40112,United Kingdom
1807,39216,Unitaed Arab Emirates
1808,38057,germany
1809,46146,United States
1810,37861,canada
1811,19243,United States
1812,39280,Unitaed Arab Emirates
1813,34662,canada
1814,39384,india
1815,37015,australia
1816,17524,germany
1817,24688,Unitaed Arab Emirates
1818,24350,india
1819,49216,United States
1820,44045,Unitaed Arab Emirates
1821,16766,germany
1822,17353,Unitaed Arab Emirates
1823,18578,germany
1824,17667,Unitaed Arab Emirates
1825,30570,Unitaed Arab Emirates
1826,21768,Unitaed Arab Emirates
1827,37645,Unitaed Arab Emirates
1828,42407,United States
1829,24045,canada
1830,14826,canada
1831,48928,United Kingdom
1832,13973,australia
1833,37118,canada
1834,36218,india
1835,36065,india
1836,32971,Unitaed Arab Emirates
1837,41498,australia
1838,29617,australia
1839,40894,germany
1840,27770,india
1841,17543,india
1842,27581,australia
1843,28669,india
1844,25522,United States
1845,35563,United Kingdom
1846,29343,india
1847,27924,Unitaed Arab Emirates
1848,38492,germany
1849,42066,Unitaed Arab Emirates
1850,32047,australia
1851,16320,canada
1852,24700,Unitaed Arab Emirates
1853,39157,United States
1854,24284,Unitaed Arab Emirates
1855,38993,Unitaed Arab Emirates
1856,17503,United States
1857,21489,australia
1858,27673,canada
1859,42991,germany
1860,22859,india
1861,21015,United States
1862,48447,United States
1863,29024,canada
1864,23096,Unitaed Arab Emirates
1865,35562,Unitaed Arab Emirates
1866,24202,india
1867,11023,United States
1868,35848,canada
1869,11779,canada
1870,20426,india
1871,22536,australia
1872,21351,germany
1873,24581,canada
1874,25770,australia
1875,17385,germany
1876,32542,United Kingdom
1877,30223,Unitaed Arab Emirates
1878,45504,india
1879,29158,india
1880,35067,australia
1881,20051,germany
1882,35167,germany
1883,45502,germany
1884,42570,Unitaed Arab Emirates
1885,11492,germany
1886,36151,india
1887,10682,United Kingdom
1888,35204,United States
1889,30866,australia
1890,31131,india
1891,42868,United States
1892,11093,australia
1893,23485,germany
1894,20683,india
1895,30156,canada
1896,15334,United Kingdom
1897,43304,australia
1898,45523,canada
1899,18510,india
1900,25645,india
1901,33900,United States
1902,41107,canada
1903,44295,Unitaed Arab Emirates
1904,34646,United States
1905,10443,United Kingdom
1906,15674,australia
1907,47963,india
1908,11869,germany
1909,37497,Unitaed Arab Emirates
1910,40060,Unitaed Arab Emirates
1911,26663,United Kingdom
1912,10770,germany
1913,31946,canada
1914,39000,india
1915,11559,canada
1916,37073,United States
1917,38123,United Kingdom
1918,16982,australia
1919,28824,canada
1920,42876,canada
1921,19147,United States
1922,17078,canada
1923,29744,canada
1924,29873,United States
1925,10317,United States
1926,43108,australia
1927,47212,United Kingdom
1928,28458,germany
1929,26041,United States
1930,32062,United Kingdom
1931,22180,australia
1932,23384,germany
1933,22128,United Kingdom
1934,49747,india
1935,12366,United Kingdom
1936,37578,Unitaed Arab Emirates
1937,11565,germany
1938,46472,india
1939,36976,United Kingdom
1940,46969,United Kingdom
1941,22209,germany
1942,22929,australia
1943,20444,Unitaed Arab Emirates
1944,18756,australia
1945,13453,germany
1946,36326,Unitaed Arab Emirates
1947,34001,United States
1948,43025,australia
1949,24788,United Kingdom
1950,11046,india
1951,38160,australia
1952,36287,Unitaed Arab Emirates
1953,26432,australia
1954,34743,United Kingdom
1955,44621,United States
1956,30125,germany
1957,44836,australia
1958,15823,United States
1959,36025,australia
1960,42996,australia
1961,46020,canada
1962,43119,United Kingdom
1963,45040,germany
1964,30421,australia
1965,34809,canada
1966,27241,Unitaed Arab Emirates
1967,19068,india
1968,36834,india
1969,14194,United Kingdom
1970,36220,United States
1971,23699,Unitaed Arab Emirates
1972,13324,United States
1973,49029,United States
1974,31335,United States
1975,36832,Unitaed Arab Emirates
1976,11432,india
1977,10480,United States
1978,12970,australia
1979,44433,Unitaed Arab Emirates
1980,24265,Unitaed Arab Emirates
1981,18608,Unitaed Arab Emirates
1982,17250,United Kingdom
1983,10944,germany
1984,44820,United States
1985,20542,United States
1986,17703,United Kingdom
1987,36232,canada
1988,44219,United States
1989,21203,canada
1990,39922,Unitaed Arab Emirates
1991,23965,Unitaed Arab Emirates
1992,30387,United Kingdom
1993,44354,United Kingdom
1994,13728,germany
1995,34391,australia
1996,35394,Unitaed Arab Emirates
1997,22299,Unitaed Arab Emirates
1998,16480,australia
1999,38530,United States
2000,14106,germany
2001,28703,germany
2002,42100,germany
2003,21120,india
2004,48920,australia
2005,29318,Unitaed Arab Emirates
2006,35722,United Kingdom
2007,41000,germany
2008,12505,Unitaed Arab Emirates
2009,33463,canada
2010,24786,canada
2011,17798,United Kingdom
2012,34253,australia
2013,49702,Unitaed Arab Emirates
2014,19003,australia
2015,26439,United Kingdom
2016,18899,United Kingdom
2017,24714,United Kingdom
2018,25861,canada
2019,30502,United States
