,order_id,year,month,day,customer_id,product_id,product_price,discount_percent,is_returned,rating,shipping_cost,payment_method_id,traffic_source_id,revenue,profit
302,303,2023,11,22,27675,6666,696.79,10,0,1.3,9.55,5,5,1881.33,1871.78
303,304,2024,4,8,29508,2709,96.75,10,0,3.7,11.21,1,1,261.24,250.03
304,305,2023,12,15,46881,2983,248.99,5,0,4.9,23.14,2,1,473.08,449.94
305,306,2025,2,9,19319,7965,28.65,20,0,1.3,12.0,3,4,91.68,79.68
306,307,2024,10,21,13911,5122,303.59,0,0,4.5,16.13,4,3,303.59,287.46
307,308,2025,2,2,40372,3513,623.66,15,1,4.3,6.39,4,3,530.11,523.72
308,309,2024,2,7,49927,2036,196.62,5,0,1.9,9.55,2,4,560.37,550.82
309,310,2023,12,12,23725,2899,192.92,30,0,1.0,10.44,3,2,405.12,394.68
310,311,2024,5,25,43875,3462,42.61,40,0,2.3,12.46,1,3,127.85,115.39
311,312,2023,5,27,48195,7772,473.59,40,1,2.4,4.29,3,3,568.3,564.01
312,313,2023,5,28,49264,3498,563.05,25,0,3.6,17.97,1,1,1689.16,1671.19
313,314,2025,5,13,11687,5126,43.86,15,0,1.9,18.84,1,5,37.28,18.44
314,315,2024,12,11,48755,7359,318.59,15,0,1.1,12.52,4,3,270.8,258.28
315,316,2025,3,30,30855,1189,490.84,10,0,3.6,9.65,3,4,1325.28,1315.63
316,317,2024,5,3,38879,6412,722.65,40,0,3.7,2.26,1,3,1300.77,1298.51
317,318,2024,10,1,32065,3709,123.37,0,1,4.2,18.08,4,2,493.48,475.4
318,319,2024,7,4,26091,2376,567.61,5,0,3.3,17.46,2,1,2696.15,2678.69
319,320,2023,12,4,22747,4756,211.03,20,0,1.0,9.13,4,4,168.82,159.69
320,321,2025,5,21,46243,3917,453.49,10,0,1.8,19.75,2,5,408.14,388.39
321,322,2024,10,2,28961,7205,539.95,25,0,2.2,10.61,1,3,809.92,799.31
322,323,2025,2,17,30601,2641,10.87,25,1,4.5,3.29,5,5,8.15,4.86
323,324,2024,4,17,44797,1205,130.73,0,0,1.6,20.25,1,3,653.65,633.4
324,325,2023,5,31,38922,4195,561.25,15,0,1.7,3.64,5,2,1431.18,1427.54
325,326,2024,2,19,48186,3574,161.06,30,0,2.7,11.61,2,1,563.7,552.09
326,327,2023,10,25,16190,3551,651.35,5,0,1.2,22.85,4,4,2475.12,2452.27
327,328,2024,9,2,34148,5892,573.11,0,0,1.0,16.13,3,2,1146.22,1130.09
328,329,2023,9,20,21935,5633,677.26,10,0,2.7,18.79,5,4,609.53,590.74
329,330,2025,2,2,24580,3837,574.62,5,1,3.2,7.34,4,2,545.89,538.55
330,331,2023,5,24,14819,6763,549.91,15,0,2.8,12.38,2,3,467.42,455.04
331,332,2023,12,12,15919,3744,671.89,5,0,2.3,12.07,5,5,2553.2,2541.13
332,333,2024,9,15,34793,4140,338.95,0,0,1.5,21.66,4,3,1355.8,1334.14
333,334,2024,7,25,40691,3075,714.03,30,0,3.6,19.6,2,3,1999.28,1979.68
334,335,2025,5,30,12810,3174,789.17,15,0,2.7,19.13,3,5,670.79,651.66
335,336,2023,1,2,46183,2520,609.13,0,0,2.6,13.02,5,4,1827.39,1814.37
336,337,2025,6,15,32336,3594,200.28,10,0,4.5,15.68,1,1,180.25,164.57
337,338,2023,10,31,11716,5511,345.08,20,1,4.3,19.67,3,2,276.06,256.39
338,339,2023,9,11,34281,3221,334.29,25,0,1.7,17.55,4,5,1253.6,1236.05
339,340,2024,10,13,10289,4351,422.64,30,0,1.0,7.61,5,1,591.7,584.09
340,341,2024,3,28,14697,6213,547.52,40,0,1.1,9.06,5,5,328.51,319.45
341,342,2023,2,6,37319,5424,13.74,25,0,4.4,12.82,4,1,30.9,18.08
342,343,2023,6,9,10609,1894,173.34,25,0,1.1,16.57,4,4,260.0,243.43
343,344,2023,1,9,12353,2711,511.0,10,0,1.3,2.35,2,1,2299.5,2297.15
344,345,2023,8,21,26919,3997,278.14,10,0,3.1,23.11,1,3,250.33,227.22
345,346,2023,4,9,29675,6898,186.16,25,0,2.7,16.96,4,4,698.1,681.14
346,347,2024,10,20,30141,6269,570.76,15,0,4.7,24.34,4,5,1940.6,1916.26
347,348,2025,3,26,18948,5964,664.86,20,1,4.9,17.38,5,5,531.89,514.51
348,349,2023,7,27,17157,7358,729.84,25,0,1.5,4.94,5,1,2189.52,2184.58
349,350,2023,5,11,13849,6596,713.08,10,1,1.3,2.3,2,1,1283.54,1281.24
350,351,2024,2,8,31214,6240,568.31,30,0,4.1,2.74,2,5,1591.28,1588.54
351,352,2023,6,1,47098,5044,758.5,40,0,1.3,24.74,1,5,1820.4,1795.66
352,353,2023,2,23,47997,4423,733.83,10,1,3.3,20.25,4,1,1320.9,1300.65
353,354,2023,4,30,41033,5921,166.25,40,1,3.1,22.64,5,5,498.75,476.11
354,355,2024,11,3,45763,4179,172.93,30,0,3.7,16.6,3,5,242.1,225.5
355,356,2024,9,19,23324,4273,367.73,15,0,2.1,5.62,2,4,625.14,619.52
356,357,2024,8,9,21900,2706,269.71,20,0,3.6,24.02,3,5,431.54,407.52
357,358,2024,9,16,33354,7511,774.32,25,0,3.2,8.73,4,3,2903.7,2894.97
358,359,2024,2,24,12214,2413,586.3,5,0,3.4,10.93,1,5,2784.9,2773.97
359,360,2024,2,26,22340,6844,310.57,20,0,2.6,14.56,5,3,993.84,979.28
360,361,2023,4,14,35785,7018,179.7,15,0,2.7,14.56,3,2,458.22,443.66
361,362,2025,5,1,26659,1596,622.65,30,0,4.8,8.69,3,5,2179.25,2170.56
362,363,2023,9,11,24687,4795,534.53,5,0,3.0,16.33,1,1,1523.4,1507.07
363,364,2023,8,15,16553,3417,513.24,5,1,2.5,20.71,3,1,2437.9,2417.19
364,365,2023,4,22,18338,3730,707.19,5,0,4.1,18.66,3,3,2687.32,2668.66
365,366,2024,5,24,49740,6409,210.36,5,1,1.1,12.5,2,4,599.52,587.02
366,367,2024,4,17,27235,5354,122.72,10,1,2.9,18.62,5,5,220.9,202.28
367,368,2023,4,9,30907,6292,699.85,10,0,3.5,18.86,2,4,1889.58,1870.72
368,369,2023,6,2,18679,2836,29.07,10,0,1.4,21.79,2,2,52.32,30.53
369,370,2025,5,10,40072,4175,791.88,10,0,1.0,16.38,2,1,1425.38,1409.0
370,371,2025,6,14,18775,5478,205.68,0,0,4.4,12.98,2,1,617.04,604.06
371,372,2025,5,27,33183,5772,426.29,15,0,1.9,24.6,1,5,362.35,337.75
372,373,2023,12,4,39287,5916,725.73,40,0,4.1,16.08,2,5,435.44,419.36
373,374,2024,12,6,14310,7532,318.82,15,0,4.0,6.35,3,5,1084.0,1077.65
374,375,2025,4,1,25327,5913,229.72,30,0,3.6,12.6,1,2,804.0,791.4
375,376,2023,6,12,34140,7090,22.4,30,0,1.5,17.56,2,2,78.4,60.84
376,377,2024,12,20,38697,1959,719.24,10,0,4.0,9.87,4,5,1941.96,1932.09
377,378,2024,11,11,46581,5207,450.9,30,0,3.9,9.97,2,1,631.26,621.29
378,379,2023,6,10,40657,1528,108.07,15,0,1.9,13.32,4,3,367.44,354.12
379,380,2024,8,2,24746,1007,642.84,30,1,2.9,17.27,4,4,1799.96,1782.69
380,381,2025,3,11,15891,4112,251.32,30,0,2.6,24.01,1,4,527.76,503.75
381,382,2024,2,2,49656,3558,10.8,0,1,5.0,23.44,3,4,10.8,-12.64
382,383,2023,10,4,32578,6141,340.88,20,0,3.6,20.66,2,5,272.7,252.04
383,384,2025,3,26,34531,7751,621.85,25,1,2.9,11.78,5,5,2331.95,2320.17
384,385,2024,5,18,45970,1794,646.7,25,0,4.9,15.95,2,3,1455.06,1439.11
385,386,2025,6,14,17745,5153,384.36,5,0,2.9,22.22,5,5,1095.42,1073.2
386,387,2024,1,27,11423,7302,748.65,20,1,3.5,4.36,2,5,1197.84,1193.48
387,388,2023,5,15,22059,5666,798.2,5,0,2.8,5.94,4,2,1516.58,1510.64
388,389,2023,7,14,34721,2795,76.31,25,0,3.1,11.15,2,3,228.92,217.77
389,390,2024,2,5,24251,4502,36.86,20,1,4.0,3.56,5,3,88.47,84.91
390,391,2024,10,1,39495,7246,428.07,0,1,4.1,11.07,2,4,856.14,845.07
391,392,2023,2,2,16647,6853,474.92,5,0,3.8,14.78,5,1,902.34,887.56
392,393,2024,11,18,44679,2194,36.57,15,0,2.8,13.52,5,2,155.4,141.88
393,394,2024,4,4,42359,6492,299.47,30,0,4.7,19.81,4,3,209.63,189.82
394,395,2025,6,1,38277,4424,552.08,25,1,1.5,13.4,3,2,1656.24,1642.84
395,396,2024,4,14,11339,1862,285.85,25,0,3.6,14.86,5,5,214.39,199.53
396,397,2024,1,10,24764,5923,285.35,10,1,4.4,14.71,1,1,1027.28,1012.57
397,398,2023,1,22,16446,3520,654.51,40,0,1.3,13.62,1,5,392.71,379.09
398,399,2025,1,19,26881,7135,34.52,5,0,3.9,17.11,2,4,32.79,15.68
399,400,2024,10,31,21140,3297,687.07,25,0,3.7,23.7,4,4,1545.9,1522.2
400,401,2023,2,7,18201,5080,38.58,40,0,2.8,20.88,4,4,115.75,94.87
401,402,2023,8,18,34568,1574,15.08,20,1,1.0,22.09,1,2,48.24,26.15
402,403,2023,12,31,41330,6008,333.49,40,0,4.9,14.12,3,5,600.27,586.15
403,404,2024,7,16,12816,7904,9.29,40,1,4.5,21.96,2,5,5.57,-16.39
404,405,2024,3,13,43094,7238,125.81,25,1,4.3,3.53,2,2,188.72,185.19
405,406,2025,2,14,38142,7755,281.58,20,0,3.6,11.99,3,4,225.26,213.27
406,407,2023,10,10,27266,6485,282.1,15,1,2.8,2.62,1,4,1198.95,1196.33
407,408,2023,1,27,28055,2770,105.27,25,0,3.9,9.6,5,5,78.95,69.35
408,409,2023,8,14,47770,5112,603.45,10,0,3.3,12.36,4,1,543.1,530.74
409,410,2023,10,4,35313,3953,410.47,0,0,2.5,18.84,3,3,820.94,802.1
410,411,2025,3,8,28558,7258,581.87,15,0,3.3,6.06,5,2,989.18,983.12
411,412,2024,8,31,15235,5399,335.1,15,0,5.0,11.22,1,4,1424.2,1412.98
412,413,2023,10,11,43691,5501,45.79,0,1,4.7,18.52,1,3,45.79,27.27
413,414,2025,5,28,26161,7463,735.68,40,0,1.7,11.81,4,4,2207.05,2195.24
414,415,2024,4,25,24547,6854,112.16,40,0,4.6,2.89,1,1,67.3,64.41
415,416,2024,3,28,34496,5509,118.59,40,0,1.4,9.0,1,2,142.3,133.3
416,417,2025,4,8,40908,7130,238.0,0,0,3.3,16.78,1,5,1190.0,1173.22
417,418,2025,3,26,41652,4859,428.22,10,0,3.4,21.21,5,3,1156.2,1134.99
418,419,2024,10,20,45592,6645,252.42,10,0,4.6,3.95,4,5,1135.9,1131.95
419,420,2024,5,30,19345,3318,511.91,10,0,4.6,19.0,2,2,1382.16,1363.16
420,421,2024,6,30,12070,6884,440.04,30,0,4.1,20.42,5,2,924.09,903.67
421,422,2023,7,11,33730,7442,523.8,30,0,3.5,17.95,2,1,733.32,715.37
422,423,2023,2,18,16544,5408,79.15,30,0,4.8,6.16,2,3,221.6,215.44
423,424,2024,5,26,47368,5498,747.99,30,0,1.7,17.82,4,1,2617.95,2600.13
424,425,2023,1,17,43688,6556,307.05,10,0,1.1,9.74,3,2,1105.4,1095.66
425,426,2023,6,21,48859,7439,574.22,15,0,2.4,17.89,2,5,976.18,958.29
426,427,2023,8,8,32856,6214,39.38,15,0,2.2,5.57,3,5,100.41,94.84
427,428,2023,6,7,27827,6348,663.44,40,0,4.1,22.79,1,4,398.06,375.27
428,429,2024,4,21,22699,1918,471.51,10,0,3.3,20.3,5,5,848.72,828.42
429,430,2023,2,15,45569,5459,31.59,10,0,1.2,7.59,1,4,85.29,77.7
430,431,2024,1,8,28159,6113,39.6,25,0,2.5,12.34,3,3,118.8,106.46
431,432,2024,6,1,18220,3765,263.84,25,0,2.6,22.21,3,3,197.88,175.67
432,433,2023,4,9,28676,7365,195.77,15,0,3.5,21.23,3,1,332.8,311.57
433,434,2025,6,10,13703,4311,781.53,25,1,1.9,20.45,4,1,1172.3,1151.85
434,435,2025,1,14,41657,5295,449.68,15,0,1.7,10.32,2,5,1146.69,1136.37
435,436,2023,2,6,43593,5075,270.97,0,0,1.2,18.59,1,4,1354.85,1336.26
436,437,2023,10,7,26011,3590,606.59,5,1,1.8,19.37,5,5,2305.04,2285.67
437,438,2023,12,15,39755,6391,447.51,20,0,4.9,6.9,4,5,1432.04,1425.14
438,439,2024,5,11,34714,3101,325.59,5,0,1.5,9.93,2,3,1237.24,1227.31
439,440,2023,10,29,30836,5966,85.66,40,0,2.4,24.52,2,3,51.4,26.88
440,441,2023,6,30,27546,6527,63.54,10,0,2.5,22.97,4,2,171.57,148.6
441,442,2024,8,29,46207,5628,88.55,25,0,3.8,18.65,3,2,66.41,47.76
442,443,2023,4,9,45301,1327,239.25,5,0,2.6,22.88,1,3,454.58,431.7
443,444,2024,11,30,48380,1549,750.79,15,0,4.5,16.09,3,5,638.17,622.08
444,445,2023,4,26,19551,5421,263.11,15,1,4.1,19.0,2,1,223.64,204.64
445,446,2023,7,10,40306,4213,68.75,5,0,3.4,6.55,4,3,130.62,124.07
446,447,2023,9,10,28609,1630,583.88,20,0,3.1,16.44,1,5,2335.5,2319.06
447,448,2023,6,10,37136,6789,640.24,10,1,4.9,14.56,1,4,2881.1,2866.54
448,449,2023,9,13,13672,5557,246.1,15,0,2.1,14.42,5,5,627.54,613.12
449,450,2023,11,19,12160,5358,608.51,30,0,3.7,21.36,3,5,1277.88,1256.52
450,451,2023,5,8,35715,7403,96.65,40,1,2.0,4.47,2,4,57.99,53.52
451,452,2023,1,18,11797,6496,521.16,0,0,3.5,21.55,5,1,1563.48,1541.93
452,453,2025,3,3,38712,2816,518.73,20,0,4.2,6.36,2,1,414.98,408.62
453,454,2025,1,4,21171,7040,472.28,10,0,1.9,20.59,3,3,1275.15,1254.56
454,455,2024,7,19,35766,2426,125.44,20,0,2.0,19.07,3,3,301.05,281.98
455,456,2024,7,23,44012,4242,412.77,20,1,3.0,21.83,4,2,990.66,968.83
456,457,2023,11,19,33453,3397,211.55,25,0,3.1,22.59,5,2,317.32,294.73
457,458,2025,5,21,17893,6916,297.03,5,0,2.7,13.98,4,4,282.18,268.2
458,459,2024,11,16,30792,5578,693.17,10,0,4.7,13.64,2,1,1247.7,1234.06
459,460,2025,3,2,11930,5768,197.47,40,0,2.0,8.89,3,4,592.4,583.51
460,461,2024,9,17,25705,6927,202.1,15,0,4.5,4.68,5,5,343.56,338.88
461,462,2023,10,15,28902,6629,352.28,20,0,1.1,9.73,2,4,281.82,272.09
462,463,2025,5,3,10047,5566,201.94,40,0,3.5,5.67,2,4,363.48,357.81
463,464,2024,10,24,10133,5413,504.6,15,0,4.6,6.25,2,4,857.82,851.57
464,465,2024,9,30,32059,2727,396.02,15,0,2.2,14.45,5,2,1683.1,1668.65
465,466,2023,6,4,21238,1100,622.18,10,0,3.9,13.74,5,3,1119.92,1106.18
466,467,2024,5,4,45132,7774,666.08,40,0,1.0,23.61,1,3,799.3,775.69
467,468,2024,1,21,46277,5393,431.87,20,0,3.9,21.42,5,1,1036.5,1015.08
468,469,2025,2,23,38082,6939,332.72,30,0,1.1,8.42,4,1,1164.5,1156.08
469,470,2023,4,14,32368,5445,486.84,20,0,3.2,19.43,3,4,389.47,370.04
470,471,2024,1,28,45239,7991,415.84,30,1,3.9,11.01,1,2,1455.45,1444.44
471,472,2025,3,21,12434,3174,299.26,5,1,2.5,14.58,3,2,1421.5,1406.92
472,473,2023,9,3,14335,1800,349.08,25,0,4.7,19.82,5,2,1047.24,1027.42
473,474,2023,6,25,26023,5442,676.45,20,0,2.5,4.31,2,5,541.16,536.85
474,475,2023,2,8,29906,4465,515.2,5,0,3.3,16.7,1,1,1957.76,1941.06
475,476,2024,4,21,28689,1062,513.78,30,0,1.4,17.81,1,3,1438.6,1420.79
476,477,2024,11,12,31671,5093,575.01,40,0,3.9,4.22,2,1,1035.03,1030.81
477,478,2025,1,28,36386,2491,795.89,15,1,4.6,14.15,2,5,3382.55,3368.4
478,479,2024,6,21,32065,5238,415.91,0,0,4.8,20.89,5,2,2079.55,2058.66
479,480,2025,5,16,17443,6861,491.03,10,0,2.7,23.34,5,1,1325.79,1302.45
480,481,2025,3,28,25665,2294,380.45,5,0,3.5,20.28,5,1,1084.29,1064.01
481,482,2024,2,12,31233,7974,278.7,40,0,1.7,16.79,1,5,167.22,150.43
482,483,2024,6,8,46968,1942,550.0,10,0,2.6,21.49,4,2,990.0,968.51
483,484,2025,4,7,33481,5496,554.77,40,1,1.2,12.14,1,4,665.72,653.58
484,485,2024,5,20,15022,2277,467.51,5,0,3.2,9.11,2,5,1776.52,1767.41
485,486,2025,4,4,19145,4376,65.95,0,0,1.7,10.41,2,4,329.75,319.34
486,487,2023,2,5,44441,7644,16.51,15,1,4.9,18.18,1,3,28.06,9.88
487,488,2024,11,15,32954,6899,648.45,10,1,4.9,5.04,1,1,1167.2,1162.16
488,489,2023,1,20,41336,4293,91.99,10,0,1.7,23.04,1,3,331.16,308.12
489,490,2023,11,17,45817,4737,310.12,5,0,4.1,4.88,4,1,1178.44,1173.56
490,491,2025,2,14,49051,5216,185.72,5,0,4.4,20.42,1,1,176.43,156.01
491,492,2024,5,26,36685,2903,648.6,25,0,1.4,11.06,1,5,972.9,961.84
492,493,2024,2,4,30631,3392,126.5,25,0,2.4,12.05,5,4,189.76,177.71
493,494,2024,10,15,16574,2452,341.25,40,0,4.2,22.54,3,2,204.75,182.21
494,495,2025,6,1,42381,6072,741.83,40,0,4.2,18.59,3,2,2225.5,2206.91
495,496,2024,4,15,36039,1437,754.42,5,1,4.6,13.33,1,2,2866.8,2853.47
496,497,2023,5,23,15331,4066,452.81,40,0,2.2,11.5,2,3,1358.45,1346.95
497,498,2023,4,2,40412,6696,572.81,30,0,2.6,12.93,5,3,2004.85,1991.92
498,499,2023,12,20,28321,2009,43.93,5,0,4.9,24.16,1,5,208.65,184.49
499,500,2025,4,13,34757,4134,116.54,20,1,1.6,10.59,3,1,372.92,362.33
500,501,2025,3,10,27458,7681,117.93,30,0,3.9,21.98,3,4,247.65,225.67
501,502,2024,12,27,24058,4778,660.51,0,0,3.9,22.74,1,4,3302.55,3279.81
502,503,2025,5,3,45341,2268,646.5,15,0,2.5,22.63,1,5,1648.56,1625.93
503,504,2023,2,20,45165,5154,348.07,15,0,4.3,21.4,1,3,887.58,866.18
504,505,2024,10,26,10418,2657,447.04,15,0,3.9,17.0,2,5,1139.94,1122.94
505,506,2024,11,28,27023,5394,305.48,40,0,1.0,10.39,3,5,366.58,356.19
506,507,2024,7,28,47357,2143,414.98,20,0,3.2,11.88,3,4,331.98,320.1
507,508,2023,7,9,26742,3186,27.73,25,0,1.3,15.2,1,1,62.4,47.2
508,509,2023,5,5,28187,7574,461.44,25,1,2.2,15.42,5,2,692.16,676.74
509,510,2023,5,30,47972,1923,449.34,15,0,2.2,11.74,3,1,1145.82,1134.08
510,511,2023,11,10,14439,4867,302.22,15,0,4.3,8.51,5,1,770.67,762.16
511,512,2024,7,23,36794,5317,644.38,40,0,2.1,12.01,2,1,1159.89,1147.88
512,513,2023,12,8,19905,1418,491.98,10,0,1.6,11.28,4,3,1328.34,1317.06
513,514,2023,11,1,10865,3438,375.41,20,0,1.6,8.05,2,5,300.33,292.28
514,515,2024,11,22,36643,6216,293.19,10,0,2.8,7.69,4,2,1319.35,1311.66
515,516,2024,11,12,36926,4055,226.38,5,0,2.2,9.48,5,2,860.24,850.76
516,517,2025,4,17,41046,4610,641.06,30,0,4.1,13.32,4,4,1346.22,1332.9
517,518,2025,2,21,14671,1092,469.98,40,0,2.3,5.17,2,1,845.97,840.8
518,519,2023,2,23,34871,3970,141.42,30,0,3.7,9.71,1,3,197.98,188.27
519,520,2024,3,19,11426,2897,170.46,0,0,2.7,5.67,2,1,852.3,846.63
520,521,2024,9,4,38085,2118,493.2,40,0,3.3,23.06,1,3,591.84,568.78
521,522,2023,9,21,37392,7318,98.9,15,1,3.3,5.0,4,3,84.06,79.06
522,523,2023,2,22,48262,5740,527.99,40,0,4.6,9.31,3,2,1267.16,1257.85
523,524,2024,7,25,21057,7692,799.81,25,0,3.9,19.68,5,4,599.86,580.18
524,525,2024,9,11,43460,4092,794.17,5,0,2.4,19.95,4,4,3017.84,2997.89
525,526,2023,1,5,39171,6465,762.52,0,0,4.0,15.77,2,2,3050.08,3034.31
526,527,2023,4,13,26236,3677,143.28,25,0,2.7,4.45,5,4,322.38,317.93
527,528,2023,7,15,43835,6354,326.43,5,0,3.4,22.39,1,2,310.11,287.72
528,529,2025,2,12,11132,6188,514.83,5,0,3.2,16.77,1,2,1956.36,1939.59
529,530,2025,5,26,17612,3144,517.21,25,0,3.9,2.97,1,3,775.82,772.85
530,531,2025,6,2,41824,4881,240.51,40,0,2.6,19.93,1,4,144.31,124.38
531,532,2023,12,16,19433,2342,8.34,15,0,4.6,2.7,1,1,28.36,25.66
532,533,2023,2,16,40868,4585,259.54,20,0,4.3,2.47,3,2,622.89,620.42
533,534,2025,5,16,10946,5438,585.24,5,0,2.7,19.82,5,5,2223.92,2204.1
534,535,2025,4,2,11615,3175,344.01,40,0,1.1,15.57,4,4,619.23,603.66
535,536,2025,3,30,22851,6298,631.1,40,1,1.1,15.55,1,3,378.66,363.11
536,537,2024,10,17,18254,3466,796.65,40,0,1.1,6.08,4,3,2389.95,2383.87
537,538,2023,9,26,32099,1393,413.71,0,1,3.8,21.19,2,3,2068.55,2047.36
538,539,2024,1,5,43161,6728,440.87,10,1,4.9,22.09,5,3,1190.34,1168.25
539,540,2024,9,27,42598,4871,740.5,20,0,4.6,10.91,3,3,2369.6,2358.69
540,541,2023,4,16,36102,3281,699.95,20,0,3.8,8.03,3,1,2799.8,2791.77
541,542,2024,10,31,33918,5132,81.49,15,0,3.1,19.7,2,1,346.35,326.65
542,543,2024,10,20,19693,7614,173.56,25,0,1.1,14.74,1,5,130.17,115.43
543,544,2024,10,18,48970,7080,74.65,0,0,4.2,12.99,2,3,223.95,210.96
544,545,2023,4,30,25154,3576,62.01,30,0,3.5,23.56,3,5,43.41,19.85
545,546,2025,4,10,10388,1365,490.77,0,0,4.1,23.93,3,4,2453.85,2429.92
546,547,2025,2,25,46265,7691,52.37,0,0,2.3,7.28,1,4,157.11,149.83
547,548,2024,8,26,23901,5250,430.98,10,0,3.7,11.89,5,2,387.88,375.99
548,549,2023,2,27,39307,1047,597.02,20,0,4.2,7.52,3,5,2388.1,2380.58
549,550,2023,12,12,17669,7310,371.23,40,0,4.6,12.99,3,5,890.96,877.97
550,551,2025,1,10,45339,7080,660.58,10,0,2.2,23.94,4,2,2378.08,2354.14
551,552,2024,4,18,33092,7565,706.91,30,0,1.8,6.55,3,1,989.68,983.13
552,553,2023,4,27,41924,1909,25.6,5,0,2.4,20.67,4,5,72.96,52.29
553,554,2025,4,9,36560,2475,95.16,30,0,4.6,21.34,5,2,266.44,245.1
554,555,2025,3,1,36857,3015,729.27,30,0,2.2,23.0,4,3,1531.47,1508.47
555,556,2023,5,7,31014,6588,526.31,25,0,1.2,14.19,2,4,394.73,380.54
556,557,2024,1,28,44198,6930,609.45,20,0,2.8,7.35,3,2,487.56,480.21
557,558,2024,10,2,24309,2649,433.36,30,1,2.6,22.45,2,1,606.7,584.25
558,559,2023,2,27,39925,2409,407.65,10,0,1.0,6.99,4,2,733.76,726.77
559,560,2024,9,25,26176,3937,290.49,20,0,2.8,5.47,1,4,464.78,459.31
560,561,2024,5,27,31375,4160,688.83,20,0,1.2,17.24,5,4,2755.3,2738.06
561,562,2025,1,20,15067,1421,626.09,10,0,4.1,18.63,5,4,2253.92,2235.29
562,563,2025,3,12,42143,5794,141.9,15,0,2.6,21.86,4,2,482.48,460.62
563,564,2023,4,6,28422,3735,152.05,10,0,4.0,4.75,2,1,136.85,132.1
564,565,2024,9,29,30517,3381,193.05,5,1,1.5,12.84,4,4,366.8,353.96
565,566,2023,4,28,38514,3219,798.95,30,0,2.3,2.84,1,5,2237.04,2234.2
566,567,2024,7,13,12215,6650,438.43,20,0,3.4,18.75,5,1,701.48,682.73
567,568,2024,8,23,29740,6003,410.3,0,0,2.0,2.53,2,4,820.6,818.07
568,569,2024,5,2,26486,3107,646.62,30,0,2.2,10.25,5,2,1810.52,1800.27
569,570,2023,8,25,34720,6790,291.04,0,0,3.5,24.6,4,3,291.04,266.44
570,571,2025,6,3,18946,7689,353.63,25,0,1.5,19.32,4,4,795.66,776.34
571,572,2025,6,15,22249,7824,382.59,5,0,2.1,5.97,1,1,1090.38,1084.41
572,573,2023,9,29,33187,6014,502.35,20,0,4.0,3.27,5,5,1205.64,1202.37
573,574,2023,7,8,49064,3504,100.95,0,0,5.0,13.26,5,5,201.9,188.64
574,575,2024,12,4,16462,6903,183.84,15,0,2.3,22.49,4,2,468.78,446.29
575,576,2024,3,22,21901,5823,556.02,5,0,3.7,23.17,3,5,1584.66,1561.49
576,577,2024,8,3,10082,6348,49.9,20,0,1.7,18.08,1,3,79.84,61.76
577,578,2025,2,28,34347,1286,416.46,5,0,2.9,3.3,1,2,395.64,392.34
578,579,2025,5,10,15752,2974,626.37,30,0,3.1,5.96,3,1,1753.84,1747.88
579,580,2023,9,4,38270,4423,66.74,5,0,4.0,14.19,4,1,317.0,302.81
580,581,2023,3,17,48990,2908,755.76,10,0,2.8,22.24,2,2,2720.72,2698.48
581,582,2023,6,3,13668,6289,211.06,15,0,3.0,16.28,3,2,717.6,701.32
582,583,2024,10,17,30630,4350,285.19,30,1,3.3,17.45,3,4,798.52,781.07
583,584,2024,3,10,20995,2701,289.02,15,0,3.7,20.91,4,5,245.67,224.76
584,585,2023,3,27,44830,3915,227.49,0,0,3.3,8.28,5,3,682.47,674.19
585,586,2024,11,27,38772,6471,495.23,15,0,4.3,21.39,4,1,1683.8,1662.41
586,587,2023,10,12,45166,4583,585.21,0,0,2.3,18.8,3,5,2340.84,2322.04
587,588,2023,8,8,21196,6014,529.99,25,0,3.1,3.66,1,1,397.49,393.83
588,589,2023,3,10,28714,4317,469.69,15,0,4.3,18.37,1,4,399.24,380.87
589,590,2023,2,16,40368,5438,269.5,40,0,4.7,9.34,5,3,485.1,475.76
590,591,2023,4,4,38836,6369,132.41,5,0,3.2,14.31,3,3,503.16,488.85
591,592,2025,1,19,26811,2406,202.44,5,0,1.1,3.99,3,3,961.6,957.61
592,593,2024,3,28,31761,1509,131.08,10,0,4.1,23.59,1,3,471.88,448.29
593,594,2023,7,23,37066,7632,120.11,20,0,4.0,14.05,5,4,480.45,466.4
594,595,2023,8,6,44884,1921,129.13,15,0,2.1,12.04,5,3,439.04,427.0
595,596,2024,4,18,15441,6378,391.22,40,0,2.6,22.79,2,3,1173.65,1150.86
596,597,2024,3,7,35961,4072,606.65,30,0,2.6,2.99,1,5,424.66,421.67
597,598,2023,12,7,20146,2996,504.92,0,0,3.9,11.44,2,2,1009.84,998.4
598,599,2024,7,4,43357,7362,795.1,20,1,1.8,15.72,1,3,3180.4,3164.68
599,600,2024,9,3,43266,2457,373.82,15,0,1.2,16.76,2,2,317.75,300.99
600,601,2023,10,16,26313,3586,135.84,30,0,2.4,22.86,5,3,95.09,72.23
601,602,2023,9,11,37398,5395,117.24,15,0,2.8,6.18,5,5,398.6,392.42
602,603,2025,1,3,19324,7485,22.39,0,0,3.8,9.13,1,4,111.95,102.82
603,604,2023,12,23,17432,1714,487.39,15,0,4.2,14.53,5,3,2071.4,2056.87
604,605,2023,1,23,48724,4726,29.82,0,0,4.9,21.14,5,4,149.1,127.96
605,606,2025,1,31,30867,2117,729.87,25,0,3.2,10.04,2,5,2189.6,2179.56
